name,singer,singer_id,duration,link
Kino Pokhiya,Bhupen Hazarika,/artist/dr-bhupen-hazarika-2,03:02,https://gaana.com//song/kino-pokhiya
Maati Phuti Olaale,Namita Bhattacharya|Dwipen Baruah,/artist/namita-bhattacharya|/artist/dwipen-baruah,03:57,https://gaana.com//song/maati-phuti-olaale-2
Ram Ram Pari Tulibaloi,Kalpana Bhuyan|Nibha Deka|Nomi Gayan,/artist/kalpana-bhuyan|/artist/nibha-deka|/artist/nomi-gayan,04:59,https://gaana.com//song/ram-ram-pari-tulibaloi
Aoi Aoi Akash Shuba,Suman Kalyanpur,/artist/suman-kalyanpur,03:11,https://gaana.com//song/aoi-aoi-akash-shuba
Palasar Rang Palasar Rang,Bhupen Hazarika|Usha Mangeshkar,/artist/dr-bhupen-hazarika-2|/artist/usha-mangeshkar-2,04:17,https://gaana.com//song/palasar-rang-palasar-rang
Sonali A Sonali,Dipen Baruah,/artist/dipen-baruah,03:04,https://gaana.com//song/sonali-a-sonali
Sendur Sendur,Satya Baruah,/artist/satya-baruah,03:26,https://gaana.com//song/sendur-sendur-1
Saikel Khon Salaotey,Dwipen Baruah|Namita Bhattacharya,/artist/dwipen-baruah|/artist/namita-bhattacharya,03:36,https://gaana.com//song/saikel-khon-salaotey
Kirili Suniba,Bhupen Hazarika,/artist/dr-bhupen-hazarika-2,05:29,https://gaana.com//song/kirili-suniba
Sudhichha Tomaloi,Dwipen Baruah|Namita Bhattacharya,/artist/dwipen-baruah|/artist/namita-bhattacharya,03:04,https://gaana.com//song/sudhichha-tomaloi
Liyeng Makao,Talat Mahmood|Bhupen Hazarika,/artist/talat-mahmood|/artist/dr-bhupen-hazarika-2,03:22,https://gaana.com//song/liyeng-makao
Ei Dhuniya Godhuli Lagan,Asha Bhosle,/artist/asha-bhosle-1,02:05,https://gaana.com//song/ei-dhuniya-godhuli-lagan
Betha Kiyo Lagai Gali,Anima Choudhury,/artist/anima-choudhury,03:16,https://gaana.com//song/betha-kiyo-lagai-gali
Phool Phool Phool,Nirmal Mishra|Renu Barua|Dwipen Baruah,/artist/nirmal-mishra|/artist/renu-barua|/artist/dwipen-baruah,03:13,https://gaana.com//song/phool-phool-phool
Pakkhiraj Ghora,Asha Bhosle|Kishore Kumar|Bhupen Hazarika,/artist/asha-bhosle-1|/artist/kishore-kumar|/artist/dr-bhupen-hazarika-2,06:48,https://gaana.com//song/pakkhiraj-ghora
Laijar Bhangilu,Dhanada Pathak,/artist/dhanada-pathak,02:59,https://gaana.com//song/laijar-bhangilu
Hiar Maram Mukuta Hoi,Ina Mukherjee|Ridip Dutta,/artist/ina-mukherjee|/artist/ridip-dutta,04:43,https://gaana.com//song/hiar-maram-mukuta-hoi
Rang Rang Nana Rang,Bhupinder Singh|Krishna|Utpala|Asomi|Arindam|Nirupama|Mrinalini Dutta Chowdhury|Munin,/artist/bhupinder-singh|/artist/krishna|/artist/utpala|/artist/asomi|/artist/arindam|/artist/nirupama|/artist/mrinalini-dutta-chowdhury-1|/artist/munin,04:42,https://gaana.com//song/rang-rang-nana-rang
Moynajan Moynajan,Bhupen Hazarika,/artist/dr-bhupen-hazarika-2,03:54,https://gaana.com//song/moynajan-moynajan
Natun Nimati Niyarare Nisha,Bhupen Hazarika,/artist/dr-bhupen-hazarika-2,02:57,https://gaana.com//song/natun-nimati-niyarare-nisha
Daley Pari Mayura,Dhanada Pathak|Rameshwar Pathak,/artist/dhanada-pathak|/artist/rameshwar-pathak,02:45,https://gaana.com//song/dale-pari-mayur
