name,singer,singer_id,duration,link
Beda Krishna Beda Krishna Ranginaata,S. Janaki,/artist/s-janaki,02:46,https://gaana.com//song/beda-krishna-beda-krishna-ranginaata
Manade Munidhe,P.B. Sreenivas|S. Janaki,/artist/pb-sreenivas|/artist/s-janaki,03:26,https://gaana.com//song/manade-munidhe-1
Yeluswaravu Seri,P. Susheela,/artist/p-suseela-2,03:29,https://gaana.com//song/yeluswaravu-seri-2
Gulaabi Oh Gulaabi,P. Susheela,/artist/p-suseela-2,03:32,https://gaana.com//song/gulaabi-oh-gulaabi
Gokula Vasi Gopalakrishna,Ratnamala Prakash,/artist/ratnamala-prakash,09:03,https://gaana.com//song/gokula-vasi
Immadi Pulikesi Film Dialogues Part - 1,Dr. Rajkumar|Udaykumar|T. N. Balakrishna|T. R. Narasimharaju|Sudarshan,/artist/dr-rajkumar-1|/artist/udaykumar|/artist/t-n-balakrishna|/artist/t-r-narasimharaju-1|/artist/sudarshan,29:27,https://gaana.com//song/immadi-pulikesi-film-dialogues-part-1
Ee Cheluvanu Kadeda,P.B. Sreenivas|L.R. Anjali,/artist/pb-sreenivas|/artist/lr-anjali,03:26,https://gaana.com//song/ee-cheluvanu-kadeda-1
Bangaradodave Beke,P.B. Sreenivas,/artist/pb-sreenivas,02:41,https://gaana.com//song/bangaradodave-beke-5
Ice Cream Ice Cream,P.B. Sreenivas,/artist/pb-sreenivas,03:11,https://gaana.com//song/ice-cream-ice-cream
Naga Beda Naga Beda,P.B. Sreenivas,/artist/pb-sreenivas,04:07,https://gaana.com//song/naga-beda-naga-beda-3
Kallu Sakkare,P.B. Sreenivas,/artist/pb-sreenivas,02:53,https://gaana.com//song/kallu-sakkare-2
Sri Krishna,S. P. Balasubrahmanyam|P.B. Sreenivas,/artist/s-p-balasubrahamanyam|/artist/pb-sreenivas,04:13,https://gaana.com//song/sri-krishna-15
Hele Gelathi,S. Janaki,/artist/s-janaki,03:21,https://gaana.com//song/hele-gelathi-4
Aragili Innu,S. Janaki|S. P. Balasubrahmanyam,/artist/s-janaki|/artist/s-p-balasubrahamanyam,03:14,https://gaana.com//song/aragili-innu
Nadeyale Naduvu,S. Janaki|Vani Jairam|S. P. Balasubrahmanyam|K J Yesudas,/artist/s-janaki|/artist/vani-jayaram|/artist/s-p-balasubrahamanyam|/artist/k-j-yesudas,03:17,https://gaana.com//song/nadeyale-naduvu
Serage Serage,Manjula Gururaj,/artist/manjula-gururaj,05:32,https://gaana.com//song/serage-serage
Odeyithu Olavina,P.B. Sreenivas,/artist/pb-sreenivas,03:23,https://gaana.com//song/odeyithu-olavina-2
Anaamika,Kashinath|B.R.Chaya,/artist/kashinath|/artist/brchaya,04:47,https://gaana.com//song/anaamika
Naale Naa Baruve,Vani Jairam|S. P. Balasubrahmanyam,/artist/vani-jayaram|/artist/s-p-balasubrahamanyam,03:37,https://gaana.com//song/naale-naa-baruve-2
Nee Nadeva Haadiyalli,P. Susheela|S. Janaki,/artist/p-suseela-2|/artist/s-janaki,03:35,https://gaana.com//song/nee-nadeva-haadiyalli-3
Namma Thayi Bharathi,P.B. Sreenivas,/artist/pb-sreenivas,05:44,https://gaana.com//song/namma-thayi-bhaarathi
Ugabhoga Satata Gananatha and Guruvina Gulama,radha jaya lakshmi,/artist/radha-jaya-lakshmi,05:57,https://gaana.com//song/ugaboga-santhatha-gananatha
Naanu Yaaru Yaava Vooru,S. P. Balasubrahmanyam,/artist/s-p-balasubrahamanyam,04:38,https://gaana.com//song/naanu-yaaru-yaava-vooru-2
Thanu Karagadhalli,P. Susheela,/artist/p-suseela-2,03:12,https://gaana.com//song/thanu-karagadhalli
Ambiga Naa Ninna Nambide,Bellur Sisters,/artist/bellur-sisters,03:01,https://gaana.com//song/ambiga-na-ninna-nambide
Hudugaada,S. Janaki|S. P. Balasubrahmanyam,/artist/s-janaki|/artist/s-p-balasubrahamanyam,04:39,https://gaana.com//song/hudugaada
Story And Dialogues - Part 1,Dr. Rajkumar|B. Saroja Devi,/artist/dr-rajkumar-1|/artist/b-saroja-devi-2,28:04,https://gaana.com//song/story-and-dialogues-part-1
Hadonda Haaduve,P.B. Sreenivas,/artist/pb-sreenivas,03:22,https://gaana.com//song/hadonda-haaduve-1
Premavide,S. Janaki,/artist/s-janaki,04:22,https://gaana.com//song/premavide-1
Aachaaravilladha,S. Janaki,/artist/s-janaki,03:58,https://gaana.com//song/aachaaravilladha-1
Aachaaravilladha,S. Janaki,/artist/s-janaki,03:58,https://gaana.com//song/aachaaravilladha-2
Brundavanadolu Aaduvanaare,S. Janaki,/artist/s-janaki,03:03,https://gaana.com//song/brundavanadolu-aaduvanaare
Kumkuma Haneyali,Vani Jairam|P.B. Sreenivas,/artist/vani-jayaram|/artist/pb-sreenivas,03:18,https://gaana.com//song/kumkuma-haneyali
Bhale Brahmachari,L.R. Eswari,/artist/lr-eswari-2,03:32,https://gaana.com//song/bhale-brahmachari
Sharavegada Saradara (Theme Music),S. P. Balasubrahmanyam,/artist/s-p-balasubrahamanyam,01:02,https://gaana.com//song/sharavegada-saradara-theme-music
Muddhina Giniye Baaro,P. Susheela,/artist/p-suseela-2,03:31,https://gaana.com//song/muddhina-giniye-baaro-1
Gowri Manohariya Kande,S. P. Balasubrahmanyam|Vani Jairam,/artist/s-p-balasubrahamanyam|/artist/vani-jayaram,04:23,https://gaana.com//song/gowri-manohariya-kande-5
Manave Mandira,P.B. Sreenivas,/artist/pb-sreenivas,03:09,https://gaana.com//song/manave-mandira
Navilu Banthu,S. P. Balasubrahmanyam|Vani Jairam,/artist/s-p-balasubrahamanyam|/artist/vani-jayaram,04:51,https://gaana.com//song/navilu-banthu
Thampaada Tholu,K J Yesudas|Manjula Gururaj,/artist/k-j-yesudas|/artist/manjula-gururaj,06:29,https://gaana.com//song/thampaada-tholu
Dam Dam Dam,S. P. Balasubrahmanyam,/artist/s-p-balasubrahamanyam,03:42,https://gaana.com//song/dam-dam-dam
Nee Muttidare Saaku,S. P. Balasubrahmanyam|K. S. Chithra,/artist/s-p-balasubrahamanyam|/artist/chitra,05:48,https://gaana.com//song/nee-muttidare-saaku
Anna Anna,Ramesh|S. P. Balasubrahmanyam,/artist/ramesh|/artist/s-p-balasubrahamanyam,04:41,https://gaana.com//song/anna-anna
Belura Gudiyalli,S. P. Balasubrahmanyam|Vani Jairam,/artist/s-p-balasubrahamanyam|/artist/vani-jayaram,03:27,https://gaana.com//song/belura-gudiyalli-2
Baredhe Neenu,S. Janaki,/artist/s-janaki,03:03,https://gaana.com//song/baredhe-neenu-4
Aalakke Hoovilla,S. Janaki|A.P. Komala,/artist/s-janaki|/artist/ap-komala,03:19,https://gaana.com//song/aalakke-hoovilla
Nalla Ninnu Suttu,Jikki,/artist/jikki,03:16,https://gaana.com//song/nalla-ninnu-suttu
Swamee Aanathi Seyavaya,P. Susheela,/artist/p-suseela-2,03:27,https://gaana.com//song/swamee-aanathi-seyavaya
Endendigu,S. P. Balasubrahmanyam|Dinesh,/artist/s-p-balasubrahamanyam|/artist/dinesh,04:28,https://gaana.com//song/endendigu-1
Jambadha Koli,S. P. Balasubrahmanyam|Chorus,/artist/s-p-balasubrahamanyam|/artist/chorus,04:44,https://gaana.com//song/jambadha-koli
Bombegalaru Alla Aadisuvaathanu,S. P. Balasubrahmanyam,/artist/s-p-balasubrahamanyam,03:16,https://gaana.com//song/bombegalaru-alla-aadisuvaathanu
Sloka - Bangaaradha Panjara,Dr. Rajkumar,/artist/dr-rajkumar-1,00:37,https://gaana.com//song/sloka-7
Manada Maathige Mouna Beli,P. Susheela,/artist/p-suseela-2,03:26,https://gaana.com//song/manada-maathige-mouna-beli
Mannalli Kaleya,S. Janaki,/artist/s-janaki,02:52,https://gaana.com//song/mannalli-kaleya
Naaniruvudu Nimagaagi,Dr. Rajkumar,/artist/dr-rajkumar-1,03:17,https://gaana.com//song/naaniruvudu-nimagaagi-7
Haadu Keluva Aaseye,S. P. Balasubrahmanyam,/artist/s-p-balasubrahamanyam,03:11,https://gaana.com//song/haadu-keluva-aaseye
Kanada Lokadhi Neenu,S. P. Balasubrahmanyam,/artist/s-p-balasubrahamanyam,04:33,https://gaana.com//song/kaanada-lokadhi-neenu
