name,singer,singer_id,duration,link
Chando Ugyo Chowkma,Praful  Dave|Usha Mangeshkar,/artist/praful-dave-1|/artist/usha-mangeshkar-2,04:04,https://gaana.com//song/chando-ugyo-chawkma
Rasiya Tane,Asha Bhosle,/artist/asha-bhosle-1,03:03,https://gaana.com//song/rasiya-tane
Javo Nahin Bolun,Suman Kalyanpur|Ashit Desai,/artist/suman-kalyanpur|/artist/ashit-desai-chorus,02:54,https://gaana.com//song/javo-nahin-bolun
Mari Gagardi Ni Kor,Asha Bhosle,/artist/asha-bhosle-1,03:12,https://gaana.com//song/mari-gagardi-ni-kor
Hun Bharatni Ek Naari,Usha Mangeshkar|Chorus,/artist/usha-mangeshkar-2|/artist/chorus,03:21,https://gaana.com//song/hun-bharatni-ek-naari
Guru ji e Jaalyo Haath,Hemant Chauhan,/artist/hemant-chauhan,07:07,https://gaana.com//song/guru-ji-e-jaalyo-haath
Shane Guman Karto,Talat Mahmood,/artist/talat-mahmood,03:02,https://gaana.com//song/shane-guman-karto
Je Khoyu Te Malwano,Rajani Mehta,/artist/rajani-mehta,05:32,https://gaana.com//song/je-khoyu-te-malwano
Vhala Mari Shudh Budh Ten Hari Lidhi Re,Aarti Mukherji,/artist/aarti-mukherji,03:49,https://gaana.com//song/vhala-mari-shudh-budh-ten-hari-lidhi-re
Lagna Phatana,Chorus,/artist/chorus,06:22,https://gaana.com//song/lagna-phatana
Taari Baaki Re,Sunita Kapoor|Hriday Marchant|Himanshu Bhatt,/artist/sunita-kapoor-1|/artist/hriday-marchant|/artist/himanshu-bhatt-1,02:12,https://gaana.com//song/taari-baaki-re
Duha,Babubhai Ranpura,/artist/babubhai-ranpura,01:13,https://gaana.com//song/duha
Mara Sona Sonala,Rampyari,/artist/rampyari-1,02:05,https://gaana.com//song/mara-sona-sonala
Bhai To Maro Dahyo,Hansa Dave,/artist/hansa-dave,03:36,https://gaana.com//song/bhai-to-maro-dahyo
Sayan Main To Pakadi,Damyanti Bardai,/artist/damyanti-bardai,03:11,https://gaana.com//song/sayan-main-to-pakadi
Aa Aadi Antani Santakukdi,Manna Dey,/artist/manna-dey,06:11,https://gaana.com//song/aa-aadi-antani-santa-kukdi
He Kaan Tari Re Muralidiman,Usha Mangeshkar,/artist/usha-mangeshkar-2,06:27,https://gaana.com//song/he-kaan-tari-re-muralidiman-1
Kon Kare Itbar Sajan Taro,Krishna Kalle,/artist/krishna-kalle,03:13,https://gaana.com//song/kon-kare-itbar-sajan-taro
Bhale Ugya Bhan,Suman Kalyanpur,/artist/suman-kalyanpur,03:36,https://gaana.com//song/bhale-ugya-bhan-1
Taro Dhol Dhamke Ne Jhanjhar Maru Jhamke,Asha Bhosle|Mahendra Kapoor,/artist/asha-bhosle-1|/artist/mahendra-kapoor,04:43,https://gaana.com//song/taro-dhol-dhamke-ne-jhanjhar-maru-jhamke
Roi Roi Ansoo,Vibha Desai,/artist/vibha-desai,05:15,https://gaana.com//song/roi-roi-ansoo
Madiranun Mane Athi,Ashit Desai|Hema Desai,/artist/ashit-desai-chorus|/artist/hema-desai,04:24,https://gaana.com//song/madiranun-mane-athi
Vehleri Vaar Karje Part-2,Usha Mangeshkar,/artist/usha-mangeshkar-2,01:37,https://gaana.com//song/vehleri-var-karje-part-2
Kon Dhole Ne Kone Dholya Rang Rasia,Praful  Dave|Usha Mangeshkar,/artist/praful-dave-1|/artist/usha-mangeshkar-2,05:06,https://gaana.com//song/kon-dhole-ne-kone-dholya-rang-rasia
Dayana Sagar,Mahendra Kapoor,/artist/mahendra-kapoor,03:01,https://gaana.com//song/dayana-sagar
