name,singer,singer_id,duration,link
Launde Ghoomat Hai Laundiya Ke Saath,Yasmin Faizabadi,/artist/yasmin-faizabadi,05:14,https://gaana.com//song/launde-ghoomat-hai-laundiya-ke-saath
Rate Mor Balmua,Dilraj Kaur|Chandrani Mukherjee,/artist/dilraj-kaur|/artist/chandrani-mukherjee,06:08,https://gaana.com//song/rate-mor-balmua
Mahabharat Mein Krishan Barbreek Sanwaad,Paras Nath Yadav|PARTI,/artist/paras-nath-yadav|/artist/parti,15:04,https://gaana.com//song/mahabharat-mein-krishan-barbreek-sanwaad-1
Maai Na Rahit,Usha Mangeshkar,/artist/usha-mangeshkar-2,06:08,https://gaana.com//song/maai-na-rahit
Ugle Suraj Mora Angana,Suman Kalyanpur,/artist/suman-kalyanpur,03:22,https://gaana.com//song/ugle-suraj-mora-angana
Kahal Je Hamra Ke Yar,Suresh Wadkar|Shabbir Kumar,/artist/suresh-wadkar|/artist/shabbir-kumar,04:36,https://gaana.com//song/kahal-je-hamra-ke-yar
Odhaniya Humke Bana La,Dilraj Kaur|Mohammad Aziz,/artist/dilraj-kaur|/artist/mohammad-aziz,05:42,https://gaana.com//song/odhaniya-humke-bana-la
Kavne Karanwa Bhauji Gharba Mein Bolvalu,Baleshwar|Monika|Sathi,/artist/baleshwar|/artist/monika|/artist/sathi,07:00,https://gaana.com//song/kavne-karanwa-bhauji-gharba-mein-bolvalu
Jab Se Shyam Gaye Pardesh,Urmila Srivastav,/artist/urmila-srivastav,04:46,https://gaana.com//song/jab-se-shyam-gaye-pardesh
Sun Le Arajiya,Usha Mangeshkar,/artist/usha-mangeshkar-2,05:02,https://gaana.com//song/sun-le-arajiya
Kal Thi Jo Khali,Alka Yagnik|Badari,/artist/alka-yagnik|/artist/badari,06:26,https://gaana.com//song/kal-thi-jo-khali
Are Rama Rimjhim Barsela,Manna Dey,/artist/manna-dey,03:29,https://gaana.com//song/are-rama-rimjhim-barsela
Ego Chumma Tu De Da Udhaar,Dilraj Kaur|Qayum Ahmed,/artist/dilraj-kaur|/artist/qayum-ahmed,05:29,https://gaana.com//song/ego-chumma-tu-de-da-udhaar
Poochho Mati Raja,Asha Bhosle|Usha Mangeshkar,/artist/asha-bhosle-1|/artist/usha-mangeshkar-2,05:38,https://gaana.com//song/poochho-mati-raja
