name,singer,singer_id,duration,link
Nacha Nacha Sajani,Raghunath Panigrahi,/artist/raghunath-panigrahi,02:51,https://gaana.com//song/nacha-nacha-sajani
Keti Dina Dekhibu Tu,Siddhartha Mishra,/artist/siddhartha-mishra,06:06,https://gaana.com//song/keti-dina-dekhibu-tu
Muha Kholi Thare,Sekhar Ghosh,/artist/sekhar-ghosh,03:25,https://gaana.com//song/muha-kholi-thare
Mu Chalichhi,Trupti Dash|Subas Dash|Subhalaxmi Dash,/artist/trupti-dash|/artist/subas-dash-1|/artist/subhalaxmi-dash,05:00,https://gaana.com//song/mu-chalichhi
Kete Banka Dei Bahi Jae Nai,Hemanti Shukla,/artist/hemanti-shukla,03:00,https://gaana.com//song/kete-banka-dei-bahi-jae-nai
Gadiala Bhai Dharichhi Sura,Arati Misra,/artist/arati-misra,03:28,https://gaana.com//song/gadiala-bhai-dharichhi-sura
Ki Kahibi Tara,Subash Das|Subhal Axmidash|Minati Bhanja|Nanda Nandan Satpathy,/artist/subash-das-1|/artist/subhal-axmidash|/artist/minati-bhanja|/artist/nanda-nandan-satpathy,04:18,https://gaana.com//song/ki-kahibi-tara
Kotha Upare Dekhili,Mohammed Aabid,/artist/mohammed-aabid,04:00,https://gaana.com//song/kotha-upare-dekhili
Pit Dengura Pit,mushir,/artist/mushir,03:29,https://gaana.com//song/peet-dengura-peet
Jagannatha Keun Ade,Anuradha Paudwal,/artist/anuradha-paudwal-2,03:00,https://gaana.com//song/jagannatha-keun-ade
Gaya Gaya Nanda,Prafulla Kar,/artist/prafulla-kar,03:16,https://gaana.com//song/gayo-gayo-nanda
He Govinda,Anuradha Paudwal,/artist/anuradha-paudwal-2,04:00,https://gaana.com//song/he-govinda-3
Dei Achha Sina,Subash Das|Subhal Axmidash|Minati Bhanja|Nanda Nandan Satpathy,/artist/subash-das-1|/artist/subhal-axmidash|/artist/minati-bhanja|/artist/nanda-nandan-satpathy,06:12,https://gaana.com//song/dei-achha-sina
Ahe Moha Bahu,Swagatika,/artist/swagatika,04:00,https://gaana.com//song/ahe-moha-bahu
Juge Juge,Subash Das|Subhal Axmidash|Minati Bhanja|Nanda Nandan Satpathy,/artist/subash-das-1|/artist/subhal-axmidash|/artist/minati-bhanja|/artist/nanda-nandan-satpathy,04:45,https://gaana.com//song/juge-juge-2
Dum Dum Dum Bajere,Arun Ingle,/artist/arun-ingle,04:53,https://gaana.com//song/dum-dum-dum-bajere
Jibane Luha Bina,Mahendra Kapoor,/artist/mahendra-kapoor,06:00,https://gaana.com//song/jibane-luha-bina
Mote Dekhile,Swagatika Mahapatra,/artist/swagatika-mahapatra,04:04,https://gaana.com//song/mote-dekhile
Dhana Kheta Dhane Ho,Badal Kumar,/artist/badal-kumar,06:38,https://gaana.com//song/dhana-kheta-dhane-ho
Bah Bah Baha Majedar,Geeta Rani Das,/artist/geeta-rani-das,03:47,https://gaana.com//song/bah-bah-baha-majedar
Tumeita Jagannatha Sunibamo Guhari,Swagtika Mohapatra,/artist/swagtika-mohapatra,04:00,https://gaana.com//song/tumeita-jagannatha-sunibamo-guhari
Bada Dande Galu,Anuradha Paudwal,/artist/anuradha-paudwal-2,06:00,https://gaana.com//song/bada-dande-galu
Dekha Bhida Hu Dekha,Swagatika,/artist/swagatika,05:00,https://gaana.com//song/dekha-bhida-hu-dekha
Kalapabata Mule,Raghu Sahoo,/artist/raghu-sahoo,05:47,https://gaana.com//song/kalapabata-mule
To Jeebana Lnhoi,Pranab Kishore Pattnayak,/artist/pranab-kishore-pattnayak,06:44,https://gaana.com//song/to-jeebana-lnhoi
Aa Baula,Subash Das|Subhal Axmidash|Minati Bhanja|Nanda Nandan Satpathy,/artist/subash-das-1|/artist/subhal-axmidash|/artist/minati-bhanja|/artist/nanda-nandan-satpathy,04:09,https://gaana.com//song/aa-baula-2
Mora Joga Puri Khe,Swagatika,/artist/swagatika,04:00,https://gaana.com//song/mora-joga-puri-khe
Manar Katha,Babu|Sasmita,/artist/babu|/artist/sasmita,04:00,https://gaana.com//song/manar-katha-4
Mana Lova Aakhi,Sujan,/artist/sujan,05:38,https://gaana.com//song/mana-lova-aakhi
Niladrau Sankha Madhye,Prafulla Kar,/artist/prafulla-kar,02:12,https://gaana.com//song/niladrau-sankha-madhye
Majhi Re,Debashish Dasgupta,/artist/debashish-dasgupta-1,06:00,https://gaana.com//song/majhi-re-10
Kie Ethi Peta Poshe,Santanu Mohapatra,/artist/santanu-mohapatra,03:46,https://gaana.com//song/kie-ethi-peta-poshe
Sathi Saji,Trupti Dash|Subas Dash|Subhalaxmi Dash,/artist/trupti-dash|/artist/subas-dash-1|/artist/subhalaxmi-dash,04:00,https://gaana.com//song/sathi-saji
Ei Rum Jhum Jhum Barasha,Geeta Patnaik,/artist/geeta-patnaik,03:09,https://gaana.com//song/ei-rum-jhum-jhum-barasha
Manaku Mo Delakiye,Mohd. Sajid|Bikash Das|Sangeeta Mohapatra|Mohd. Abid|Gopi Patnayak|Nandita Bhanja,/artist/mohd-sajid-1|/artist/bikash-das|/artist/sangeeta-mohapatra|/artist/mohd-abid-1|/artist/gopi-patnayak|/artist/nandita-bhanja,04:00,https://gaana.com//song/manaku-mo-delakiye
Ma Lo Ma,Leela Ghosh,/artist/leela-ghosh,04:43,https://gaana.com//song/ma-lo-ma-3
Are Are Guri,Babloo|Sangeeta,/artist/babloo|/artist/sangeeta,05:00,https://gaana.com//song/are-are-guri
Ma Ma Bali,Swagatika,/artist/swagatika,05:00,https://gaana.com//song/ma-ma-bali
Ie Go Mita Kie,Prafulla Kar,/artist/prafulla-kar,03:17,https://gaana.com//song/ie-go-mita-kie
Saje Mu,Trupti Dash|Subas Dash|Subhalaxmi Dash,/artist/trupti-dash|/artist/subas-dash-1|/artist/subhalaxmi-dash,04:00,https://gaana.com//song/saje-mu
Tu Kiyan Karuchhu Dukha,Anindita Das,/artist/anindita-das,06:46,https://gaana.com//song/tu-kiyan-karuchhu-dukha
Enta Duipaharia,Naba|Sangeeta,/artist/naba|/artist/sangeeta,05:00,https://gaana.com//song/enta-duipaharia
Kahile Ta Kula,Pritinanda Rout Ray,/artist/pritinanda-rout-ray,06:16,https://gaana.com//song/kahile-ta-kula
Chalare Chala Jiba,Laxmikant,/artist/laxmikant-1,05:07,https://gaana.com//song/chalare-chala-jiba
Pataka Udri Nandi Ghosha Rathai,Swagatika,/artist/swagatika,05:00,https://gaana.com//song/pataka-udri-nandi-ghosha-rathai
Nahire Nahire Kalia,Laxmikant,/artist/laxmikant-1,04:37,https://gaana.com//song/nahire-nahire-kalia
Bahuthara Pacharile Jie,Mina Mohanty|Snigdha Nayaik,/artist/mina-mohanty-1|/artist/snigdha-nayaik-1,05:18,https://gaana.com//song/e-lina-tu-dine
Dukha Dei Haschhure,Sekhar Ghosh,/artist/sekhar-ghosh,03:12,https://gaana.com//song/dukha-dei-hasnchure
Kali Rati Rey,Mohapatro Minati Bha,/artist/mohapatro-minati-bha,04:43,https://gaana.com//song/kali-rati-rey
Badhila Jani Khyama,Prafulla Kar,/artist/prafulla-kar,03:02,https://gaana.com//song/badhila-jani-khyama
Bapa Mote Kahile,Mohd. Sajid|Bikash Das|Sangeeta Mohapatra|Mohd. Abid|Gopi Patnayak|Nandita Bhanja,/artist/mohd-sajid-1|/artist/bikash-das|/artist/sangeeta-mohapatra|/artist/mohd-abid-1|/artist/gopi-patnayak|/artist/nandita-bhanja,06:00,https://gaana.com//song/bapa-mote-kahile
Sapana Nayeeka,Trupti Dash|Subas Dash|Subhalaxmi Dash,/artist/trupti-dash|/artist/subas-dash-1|/artist/subhalaxmi-dash,05:00,https://gaana.com//song/sapana-nayeeka
A Jibana Nuhe Mora,Sujan,/artist/sujan,05:26,https://gaana.com//song/a-jibana-nuhe-mora
Jaare Toka Jaa,Mohammed Aabid|Nandita Bhanja,/artist/mohammed-aabid|/artist/nandita-bhanja,04:00,https://gaana.com//song/jaare-toka-jaa
Jete Rati,Subash Das|Subhal Axmidash|Minati Bhanja|Nanda Nandan Satpathy,/artist/subash-das-1|/artist/subhal-axmidash|/artist/minati-bhanja|/artist/nanda-nandan-satpathy,04:39,https://gaana.com//song/jete-rati
Suna Bainshi,Pritinanda Rout Ray,/artist/pritinanda-rout-ray,06:35,https://gaana.com//song/suna-bainshi-1
Aalo Bengi Kahinki,Mamta Sahu|Mohammad Sazid,/artist/mamta-sahu|/artist/mohammad-sazid,05:47,https://gaana.com//song/aalo-bengi-kahinki
Haiho Dhoti Kana Emiti,Akshaya Mohanty|Bibhu Das,/artist/akshaya-mohanty|/artist/bibhu-das,04:00,https://gaana.com//song/haiho-dhoti-kana-emiti
Tate Ki,Sushree Sangeeta Mahapatra,/artist/sushree-sangeeta-mahapatra-4,02:54,https://gaana.com//song/tate-ki
Chham Chham Noopura Baje,Nandita Bhanja,/artist/nandita-bhanja,04:00,https://gaana.com//song/chham-chham-noopura-baje
Jibanare Jebe,Trupti Dash|Subas Dash|Subhalaxmi Dash,/artist/trupti-dash|/artist/subas-dash-1|/artist/subhalaxmi-dash,05:00,https://gaana.com//song/jibanare-jebe
Bahare Baha Paana,Sushree Sangeeta Mahapatra,/artist/sushree-sangeeta-mahapatra-4,02:56,https://gaana.com//song/bahare-baha-paana
Sandhanani Sun,Sekhar Ghosh,/artist/sekhar-ghosh,02:52,https://gaana.com//song/sandhanani-sun
Asadha Asila,Leela Ghosh,/artist/leela-ghosh,06:24,https://gaana.com//song/asadha-asila
Aeba Bali,Babloo|Sasmita,/artist/babloo|/artist/sasmita,04:00,https://gaana.com//song/aeba-bali
Kemiti Prema,Amjad|Swagatika Mahapatra,/artist/amjad|/artist/swagatika-mahapatra,04:15,https://gaana.com//song/kemiti-prema
Prema Ta Jebe,Trupti Dash|Subas Dash|Subhalaxmi Dash,/artist/trupti-dash|/artist/subas-dash-1|/artist/subhalaxmi-dash,04:00,https://gaana.com//song/prema-ta-jebe
Jaa Jaa Tumbhe,Prafulla Kar,/artist/prafulla-kar,03:15,https://gaana.com//song/jaa-jaa-tumbhe
Mo Kaliara Chotia,Sekhar Ghosh,/artist/sekhar-ghosh,04:02,https://gaana.com//song/mo-kaliara-chotia
Giridhari giridhari,Bani Joyram,/artist/bani-joyram,02:32,https://gaana.com//song/giridhari-giridhari-1
Bhola Re Bhola,Arati Misra,/artist/arati-misra,03:14,https://gaana.com//song/bhola-re-bhola-3
Prabhu Jagannath,Sujan,/artist/sujan,05:05,https://gaana.com//song/prabhu-jagannath
Ma Makundi Ki Too Ba Makunda,Mamta Sahu|Mohammad Sazid,/artist/mamta-sahu|/artist/mohammad-sazid,05:43,https://gaana.com//song/ma-makundi-ki-too-ba-makunda
Champa Lo Champa,Gopal Samantaray,/artist/gopal-samantaray,02:56,https://gaana.com//song/champa-lo-champa
Tame Mo Jivana,Sheikh Aazad,/artist/sheikh-aazad,03:35,https://gaana.com//song/tame-mo-jivana
Bhalapae Kete,Trupti Dash|Subas Dash|Subhalaxmi Dash,/artist/trupti-dash|/artist/subas-dash-1|/artist/subhalaxmi-dash,04:00,https://gaana.com//song/bhalapae-kete
Janichhi Mu,Anuradha Paudwal,/artist/anuradha-paudwal-2,04:00,https://gaana.com//song/janichhi-mu
Chaka Ghuruachhi,Subash Das|Subhal Axmidash|Minati Bhanja|Nanda Nandan Satpathy,/artist/subash-das-1|/artist/subhal-axmidash|/artist/minati-bhanja|/artist/nanda-nandan-satpathy,05:33,https://gaana.com//song/chaka-ghuruachhi
Kiti Kiti Kitika,Mamta Sahu|Kumar Dilu|Baby Arpita,/artist/mamta-sahu|/artist/kumar-dilu|/artist/baby-arpita,05:15,https://gaana.com//song/kiti-kiti-kitika
Dine Basei Nele Nagara,Hemanti Shukla,/artist/hemanti-shukla,04:00,https://gaana.com//song/dine-basei-nele-nagara
Ashila Ratha Jatara,Swagtika Mohapatra,/artist/swagtika-mohapatra,04:00,https://gaana.com//song/ashila-ratha-jatara
Mutura Muturi,Mamta Sahu|Mohammad Sazid,/artist/mamta-sahu|/artist/mohammad-sazid,05:44,https://gaana.com//song/mutura-muturi-1
Piya Bina Raina,Miss Lipi,/artist/miss-lipi,03:06,https://gaana.com//song/piya-bina-raina
Chhati Dhak Khak,Leela Ghosh,/artist/leela-ghosh,04:53,https://gaana.com//song/chhati-dhak-khak
Mo Chaka Nayan Na,Swagtika Mohapatra,/artist/swagtika-mohapatra,04:00,https://gaana.com//song/mo-chaka-nayan-na
Sahi Nana Ama Sahi Nana,Mamta Sahu|Manas Kumar,/artist/mamta-sahu|/artist/manas-kumar,04:52,https://gaana.com//song/sahi-nana-ama-sahi-nana
Lo Champi,Sekhar Ghosh,/artist/sekhar-ghosh,03:23,https://gaana.com//song/lo-champi
Kahi Dere Jagannath Pade,Swagtika Mohapatra,/artist/swagtika-mohapatra,04:00,https://gaana.com//song/kahi-dere-jagannath-pade
Golapa Bane Bula,Hemanti Shukla|Bibhu Das,/artist/hemanti-shukla|/artist/bibhu-das,04:00,https://gaana.com//song/golapa-bane-bula
Dekha Jhuli Jhuli,Srikanta Das,/artist/srikanta-das,05:00,https://gaana.com//song/dekha-jhuli-jhuli
